bank_pk,bank_id,bank_name,branch_id,branch_name,fd_sales,rd_sales,ca_sales,sa_sales,life_insurance,general_insurance,mutual_fund
1-SBI-103-La,1,SBI,103,Lake Jamesstad Branch,851022.21,319497.65,313083.5,498902.1,880640.53,1837692.2,927091.03
2-SBI-150-La,2,SBI,150,Lake Kelly Branch,1179994.86,281082.61,399856.63,500462.32,950809,1415045.23,1476963.18
5-SBI-108-Ea,5,SBI,108,East Carl Branch,1822735.28,309611.12,695449.77,897872.79,2952828.17,2817641.59,555532.5
1-SBI-154-Mi,1,SBI,154,Mikeside Branch,1584780.59,590652.45,877607.54,809712.11,2533916.4,3153635.83,2207868.51
2-SBI-132-Jo,2,SBI,132,Josephland Branch,1077156.06,447937.26,411711.15,856800.36,1481681.55,1329056.31,745321.41
3-SBI-192-Ca,3,SBI,192,Carlton Branch,767096.7,267833.79,214976.43,371140.89,1070153.98,1627748.28,975440.84
5-SBI-130-Ro,5,SBI,130,Robertshire Branch,1632847.59,802316.35,1055362.29,668347.85,3263974.66,2706559.57,2643177.13
1-SBI-160-No,1,SBI,160,North Vanessamouth Branch,1506951.62,583328.47,1232176.37,738247.53,2206481.47,1631107.27,1026707.39
4-SBI-119-La,4,SBI,119,Lake Steve Branch,1429761.08,594728.36,507163.51,788599.65,3004222.02,2177021.53,1575614.95
1-SBI-184-Po,1,SBI,184,Port Rachel Branch,1235685.75,398063.31,713818.81,631265.69,2705868.26,1666083.94,1099736.15
2-SBI-194-Po,2,SBI,194,Port Michael Branch,488808.01,26321.72,163191.97,139640.95,624280.52,378832.29,98747.71
2-SBI-135-Ea,2,SBI,135,East Michael Branch,2006187.44,731537.41,843664.37,1277132.77,2782814.45,2590064.21,1565029.54
5-SBI-144-Ea,5,SBI,144,East Jenniferstad Branch,1118162.35,203108.64,646758.11,388835.7,1644739.44,1455443.75,1521236.34
5-SBI-199-No,5,SBI,199,North Patrickfort Branch,2930245.01,1069433.88,1720322.51,1843091.41,7881954.31,4750266.27,3385799.19
2-SBI-145-Mi,2,SBI,145,Michaelland Branch,270435.69,321869.54,198467.95,282601.25,1669289.86,618706.54,373504.45
3-SBI-117-Ke,3,SBI,117,Kellymouth Branch,2445419.6,922381.19,1083696.13,1035071,3278363.69,3446000.97,2253060.74
1-SBI-169-No,1,SBI,169,North Jacquelineburgh Branch,2282428.23,918416.28,1762851.76,1397999.4,6143257.77,5388220.1,2467258.6
5-SBI-173-Ne,5,SBI,173,New Nathan Branch,2196614.68,1338416.99,753702.84,1086141.69,4655534,3811233.78,2393526.21
5-SBI-163-Sh,5,SBI,163,Shannonmouth Branch,1185024.16,329966.57,754506.99,543180.22,2345861.93,1361572.06,868086.65
3-SBI-133-Da,3,SBI,133,Danielton Branch,1068045.47,434864,403847.14,165529.91,1901019.11,1391432.53,612798.1
2-SBI-178-Po,2,SBI,178,Port Kimberlyfurt Branch,1271686.37,564993.88,550522.22,554837.9,2252922.46,1822531.35,999586.06
2-SBI-171-Ne,2,SBI,171,New Kimberly Branch,1628132.16,526506.09,681122.41,816996.7,2950304.2,1639238.71,1331534.58
4-SBI-145-Mi,4,SBI,145,Michaelland Branch,2339172.27,1258815.17,975628.64,1146617.26,3514162.59,4488398.17,2245708.52
1-SBI-141-Ho,1,SBI,141,Hodgesburgh Branch,1355210.52,775570.94,830280.15,761133.48,3791980.47,1453707.71,1544336.06
1-SBI-139-Ke,1,SBI,139,Kevinport Branch,1236757.64,470589.27,357118.63,470728.48,2017084.96,1737950.71,1307076.37
1-SBI-119-La,1,SBI,119,Lake Steve Branch,722092.86,356253.26,1069766.28,1013283.03,1832668.95,2163672.73,1612560.83
3-SBI-184-Po,3,SBI,184,Port Rachel Branch,731962.84,738029.13,824432.41,893452.64,1864541.83,2951706.65,1468471.58
5-SBI-127-We,5,SBI,127,West Kimberly Branch,3299420.01,1571477.14,1611000.56,1510514.76,5933979.55,4280327.82,2202437.85
3-SBI-158-Ea,3,SBI,158,East Chadstad Branch,1598022.96,632988.27,1367841.2,1133699.13,2401767.43,2456655.96,1377829.76
2-SBI-161-We,2,SBI,161,West Stephaniefort Branch,937671.11,356067.9,634393.78,456910.95,2204861.17,1528337.77,989926.88
3-SBI-179-Po,3,SBI,179,Port Brian Branch,2008337.89,724812.06,1431714.27,1092267.49,2941149.58,2654880.09,1542617.94
4-SBI-173-Ne,4,SBI,173,New Nathan Branch,1113566.22,383642.54,555278.03,761676.82,2531058.51,1869862.39,1086394.95
4-SBI-106-Wi,4,SBI,106,Williamview Branch,1181365.95,493814.68,494211.6,491905.28,1819164.34,1292056.77,741845.54
2-SBI-197-Po,2,SBI,197,Port Jeanne Branch,2282060.65,832404.21,1163563.93,1359865.13,3204707,4764214.98,1993214.43
4-SBI-140-St,4,SBI,140,Stanleyview Branch,1759666.14,438263.13,907196.45,675889.46,3160067.07,2126708.05,1250875.08
1-SBI-153-Da,1,SBI,153,Davidchester Branch,2022471.53,844191.41,1188980.91,900893.51,2671692.01,2584330.63,1840053.23
2-SBI-113-Ne,2,SBI,113,New Amyville Branch,1981540.36,537983.78,1103215.27,671200.32,2219324.8,2695926.05,1749494.7
2-SBI-143-Ha,2,SBI,143,Hallborough Branch,1998843.13,916967.55,1257688.72,1097104.67,3223443.84,2454377.48,1665520.66
2-SBI-148-No,2,SBI,148,North Melaniestad Branch,887225.74,274959.28,930611.74,380509.75,1346974.25,1305500.23,941100.62
1-SBI-180-Ni,1,SBI,180,Nicolechester Branch,468338.71,311471.62,282729.4,279774.19,436875.31,1151152.55,247431.38
1-SBI-144-Ea,1,SBI,144,East Jenniferstad Branch,1865024.14,546463.81,1435384.57,1170764.06,4108841.03,3139018.13,2814528.07
1-SBI-171-Ne,1,SBI,171,New Kimberly Branch,875744.03,298920.02,609412.79,708303.07,2678795.87,2204056.31,1295515.14
1-SBI-176-Mu,1,SBI,176,Murrayhaven Branch,974347.68,463496.38,308991.05,433034.8,2251969.25,1398690.96,998808.89
5-SBI-106-Wi,5,SBI,106,Williamview Branch,1305532.71,403592.12,390883.5,294601.59,2624369.37,2633089.73,846160.15
2-SBI-146-Br,2,SBI,146,Brandonside Branch,1588832.65,794147.27,751713.41,960408.4,3005893.73,3929979.01,1892760.07
4-SBI-187-Ma,4,SBI,187,Marshallshire Branch,1271631.29,738635.26,1126737.15,864289.35,3782368.53,2508736.02,1720943.29
1-SBI-129-Tr,1,SBI,129,Travisberg Branch,774166.58,581981.26,405602.82,645494.5,1583046.61,2058661.21,532149.12
3-SBI-104-Or,3,SBI,104,Ortegashire Branch,1191498.54,515410.88,1087688.12,744451.77,1398077.27,2559465.81,1059466.02
4-SBI-171-Ne,4,SBI,171,New Kimberly Branch,811755.82,624906.79,689225.89,728210.41,2523373.62,2041781.19,1272650.69
2-SBI-106-Wi,2,SBI,106,Williamview Branch,633581.13,568081.54,855126.3,507488.98,2522935.78,1849875.92,929851.98
4-SBI-138-La,4,SBI,138,Lake Christophertown Branch,1345097.37,627523.7,635413.13,722750.38,1939440.1,1952650.5,1490093.82
1-SBI-111-Me,1,SBI,111,Meganton Branch,1505375.39,593787.86,1166368.7,821690.1,4129176.42,2336722.89,2457394.08
4-SBI-127-We,4,SBI,127,West Kimberly Branch,266029.82,328110.1,441308.76,397625.16,1392978,1210160.41,667605.15
3-SBI-118-We,3,SBI,118,West Brandontown Branch,1434580.5,633110.52,1014694.45,1045144.12,2924924.02,2189556.34,1576497.24
3-SBI-191-So,3,SBI,191,South Feliciaborough Branch,873685.75,294915.84,934364.47,850366.48,2677700.83,539476.2,1228991.36
3-SBI-190-Tu,3,SBI,190,Tuckertown Branch,3139806.17,668952.21,1228656.81,1316468.51,4427767.5,3133563.56,2127904.33
2-SBI-140-St,2,SBI,140,Stanleyview Branch,1354006.81,470251.31,408628.25,445900.23,3549059.24,1899629.9,1341360.5
1-SBI-109-Sa,1,SBI,109,Sandramouth Branch,1953587.06,812472.52,1686747.46,796992.37,4267570.09,3637424.14,2186311.18
2-SBI-196-Za,2,SBI,196,Zamorahaven Branch,894979.7,399432.17,591556.48,988030.81,3670841.42,1548908.57,1129051.55
3-SBI-181-We,3,SBI,181,West Christopher Branch,3346632.74,1429879.28,1317340.19,1049206.98,5819498.27,5123247.45,3669098.95
5-SBI-131-Br,5,SBI,131,Browningberg Branch,1597843.62,585979.38,1284946.86,926522.74,2359392.77,2232336.49,1372168.46
1-SBI-133-Da,1,SBI,133,Danielton Branch,1358105.79,818402.79,1304771.1,836699.13,3954322.3,2922178.24,1208184.49
5-SBI-142-Br,5,SBI,142,Bryantton Branch,2027847.81,851975.04,1683873.7,1483601.16,3217566.12,3120596.09,2486212.77
4-SBI-118-We,4,SBI,118,West Brandontown Branch,2304141.53,904953.43,1362687.36,1260511.25,3675192.92,3113375.19,1978088.98
2-SBI-109-Sa,2,SBI,109,Sandramouth Branch,1027364.28,341160.47,677765,454514.4,3360367.1,1549779,1445564.08
5-SBI-148-No,5,SBI,148,North Melaniestad Branch,2142724.75,547756.78,791622.56,717042.48,3412809.97,4967513.7,2154691
4-SBI-110-So,4,SBI,110,South Michelle Branch,1396729.14,605274.03,636005.73,452396.4,2312484.5,2839176.19,1259672.99
3-SBI-109-Sa,3,SBI,109,Sandramouth Branch,1850805.58,474129.57,1422773.62,834791.34,4515191.52,2774022.26,2106584.7
3-SBI-120-Ea,3,SBI,120,East Sydney Branch,1494889.43,664676.67,565377.32,671410.23,2466469.62,3151396.68,1425390.98
5-SBI-194-Po,5,SBI,194,Port Michael Branch,1231528.82,372754.25,914023.03,599368.18,1497548.9,1076912.87,611233.41
1-SBI-113-Ne,1,SBI,113,New Amyville Branch,2922056.56,858863.55,1822765.92,875044.98,4561404.95,3215514.11,2636452.65
3-SBI-156-Ea,3,SBI,156,East Emilymouth Branch,1194478.78,485037.02,904746.54,753922.15,2251528.85,2625680.07,1241817.62
1-SBI-156-Ea,1,SBI,156,East Emilymouth Branch,1727149.84,706489.32,1329182.18,766863.11,3618739.48,4083767.02,1887248.38
2-SBI-169-No,2,SBI,169,North Jacquelineburgh Branch,1296587.36,296026.33,990988.19,667187.17,2374032.01,1520830.09,1263808.65
4-SBI-146-Br,4,SBI,146,Brandonside Branch,1365238.99,882324.94,891968.98,619784.28,2581931.02,2771513.93,1378172.2
3-SBI-151-Ja,3,SBI,151,Jarvismouth Branch,694582.18,568500.48,661654.24,516641.78,3009706.75,1733957.44,786813.91
1-SBI-112-Sm,1,SBI,112,Smithborough Branch,896875.78,456115.23,807420.9,787268.59,3029744.29,2088835.47,916533.2
4-SBI-131-Br,4,SBI,131,Browningberg Branch,1384403.72,535582.23,529088.86,303304.37,1686207.25,2034668.32,1810072.63
2-SBI-104-Or,2,SBI,104,Ortegashire Branch,746467.44,284637.08,781844.77,364265.88,1725542.52,1371730.13,746785.19
2-SBI-149-Po,2,SBI,149,Port Jademouth Branch,1457677.17,691112.33,1001592.18,321903.3,2298415.91,1178994.32,847775.53
2-SBI-193-Ne,2,SBI,193,New Jenniferberg Branch,1894412.2,741452.74,1104938.14,888110.6,3344575.7,3008852.01,2667558.06
5-SBI-188-Ea,5,SBI,188,East Ryanmouth Branch,3006819.04,1271078.95,1278821.48,1179152.37,4059398.62,2087738.88,2646302.68
3-SBI-143-Ha,3,SBI,143,Hallborough Branch,1906415.8,534160.56,707582.74,653763.96,2307994.43,3348127.26,1421482.99
3-SBI-147-Ea,3,SBI,147,East Jason Branch,3088919.01,737470.14,1495750.03,864893.56,4464547.92,4746747.12,2027105.04
3-SBI-122-Te,3,SBI,122,Teresamouth Branch,1047071.25,454483.35,296170.89,568012.86,2831732.93,1439684.77,1524939.72
1-SBI-101-Ki,1,SBI,101,Kimshire Branch,786670.96,390267.56,596923.37,230887.25,1176012.56,1863067.91,472369.33
4-SBI-144-Ea,4,SBI,144,East Jenniferstad Branch,2146590.52,498878.87,1286648.84,643550.9,3543258.35,3683180.89,2391781.27
5-SBI-109-Sa,5,SBI,109,Sandramouth Branch,1933867.19,468657.74,892599.26,1248191.01,5250734.54,2701164.44,2046768.84
3-SBI-100-Ea,3,SBI,100,East Curtis Branch,3276301.51,1410608.2,1513342.45,1405594.12,5106322.69,4097238.47,3103634.53
1-SBI-115-We,1,SBI,115,West Jennifer Branch,1368478.03,655265.33,970640.77,353423.3,2350925.77,1693197.87,1584292.19
1-SBI-110-So,1,SBI,110,South Michelle Branch,2028487.02,721705.69,867877.46,676567.21,3529643.15,1682658.92,1418877.28
3-SBI-195-Po,3,SBI,195,Port Wanda Branch,2887285.92,1384378.86,1861544.87,1321576.34,6863394.41,3011691.42,2862054
4-SBI-135-Ea,4,SBI,135,East Michael Branch,1711144.37,523865.08,738036.09,542552.45,2118851.9,2326762.34,1779312.64
1-SBI-137-No,1,SBI,137,North Robertton Branch,427329.33,514771.67,490405.21,556818.17,1821806.51,2099041.43,1563706.08
3-SBI-197-Po,3,SBI,197,Port Jeanne Branch,2331704.38,885797.99,781516.8,482265.15,3682005.1,2506574.71,1788087.15
4-SBI-125-Am,4,SBI,125,Amymouth Branch,791811.75,535427.97,761327.79,463740.75,2651578.74,1861157.72,786509.46
2-SBI-105-So,2,SBI,105,South Rachel Branch,1083799.07,614301.24,697649.19,806751.91,2705683.24,1792318.61,1517075.54
4-SBI-193-Ne,4,SBI,193,New Jenniferberg Branch,1123741.1,616628.46,785174.33,633552.04,2354472.4,2351069.15,1178276.73
1-SBI-116-Ne,1,SBI,116,New Destinyview Branch,1336874.13,573428.5,596550.22,769216.18,2752663.34,1845035.05,1213842.38
5-SBI-176-Mu,5,SBI,176,Murrayhaven Branch,1756519.03,679168.92,949229.17,921710.14,1475319.94,2401666.63,1734685.99
3-SBI-140-St,3,SBI,140,Stanleyview Branch,1605070.5,657886.02,1104859.36,710376.29,3482685.22,1639446.74,1938428.96
5-SBI-105-So,5,SBI,105,South Rachel Branch,614062.74,586639.73,1001590.24,735788.23,2093854.32,2735555.1,1520218.12
5-SBI-132-Jo,5,SBI,132,Josephland Branch,983939.76,326521.39,333262.51,312559.76,1228375.06,1809534.81,417891.35
2-SBI-177-Ta,2,SBI,177,Tammyberg Branch,1226057.2,444714.75,691356.44,672992.07,3097390.26,3653722.38,1295238.43
5-SBI-149-Po,5,SBI,149,Port Jademouth Branch,2487721.83,1010535.01,1446396.1,1544871.36,3558715.7,3108068.14,2248979.31
4-SBI-157-Mi,4,SBI,157,Mitchellburgh Branch,1577150.78,332141.5,796725.47,834281.35,3232611.73,2204367.11,1182302.02
4-SBI-162-Mo,4,SBI,162,Moniquechester Branch,1002130.43,417975.56,865723.07,725661.41,3456920.4,1623551.6,862228.24
4-SBI-128-No,4,SBI,128,North Nathanieltown Branch,1720592.21,727142.65,938487.68,805375.9,5617283.55,1986606.98,2394631.14
1-SBI-181-We,1,SBI,181,West Christopher Branch,1084138.1,552814.87,393862.11,572641.18,1658441.66,2054967.53,914790.58
4-SBI-167-Da,4,SBI,167,Davischester Branch,1703739.55,371362.43,1029110.84,731530.42,3981466.17,1656786.02,1640535.81
5-SBI-121-Al,5,SBI,121,Allenhaven Branch,1771565.76,616938.66,1089432.27,800520.06,2910417.25,2811996.02,1542777.3
1-SBI-158-Ea,1,SBI,158,East Chadstad Branch,1513975.93,785538.01,1261319.06,735679.57,2362938.97,1682423.13,2044040.35
3-SBI-107-Po,3,SBI,107,Port Gregoryport Branch,883286.56,386608.89,750004.56,619421.35,1881219.12,2379273.95,1100553.28
4-SBI-117-Ke,4,SBI,117,Kellymouth Branch,1231482.75,575044.62,732879.09,632052.21,3459367.44,2088725.42,1488081.99
2-SBI-160-No,2,SBI,160,North Vanessamouth Branch,2147148.73,845970.57,1287969.44,1098324.73,2328074.38,3815435.3,2086260.93
1-SBI-193-Ne,1,SBI,193,New Jenniferberg Branch,1809174.76,718035.81,867350.28,1079057.3,4175309.39,1746250.19,1765224.25
3-SBI-164-Fo,3,SBI,164,Fordton Branch,1914180.74,637024.9,892280.06,693043.61,3357071.4,3389772.25,1640375.55
5-SBI-104-Or,5,SBI,104,Ortegashire Branch,1817170.62,344075.7,740979.46,694804.23,1965886.67,2656064,1563780.26
5-SBI-162-Mo,5,SBI,162,Moniquechester Branch,526957.92,292031.23,420862.54,339191.48,1984455.72,858172.25,507344.62
4-SBI-130-Ro,4,SBI,130,Robertshire Branch,2225805.29,663354.26,1124369.3,716462.39,3404111.35,3529288.49,2284331.63
1-SBI-138-La,1,SBI,138,Lake Christophertown Branch,1036954.72,363578.53,774379.5,518529.51,2971495.29,3149268.27,1409083.85
4-SBI-107-Po,4,SBI,107,Port Gregoryport Branch,25882.9,174300.9,56693.58,244989.45,436212.77,137468.37,306773.84
1-SBI-175-Ne,1,SBI,175,New Peter Branch,1059271.52,277948.55,659712.98,763083.31,3038862.39,2514352.37,802202.89
2-SBI-134-No,2,SBI,134,North Charles Branch,1460910.46,385548.75,880911.43,629077.53,2982557.77,2746386.05,1316361.06
5-SBI-197-Po,5,SBI,197,Port Jeanne Branch,996860.93,418896.73,1067422.99,490502.67,3828643.55,1964001.81,1355019.54
4-SBI-139-Ke,4,SBI,139,Kevinport Branch,520374.24,287936.08,249922.14,264330.54,946124.07,822812.92,830652.52
2-SBI-174-We,2,SBI,174,West Danielle Branch,1872429.61,577389.54,1376528.95,1253922.37,3437366.37,3099578.52,2063581.82
3-SBI-124-Ma,3,SBI,124,Maryburgh Branch,1851144.63,820729.96,676065.24,750269.75,2769997.76,2022605.01,1346031.71
4-SBI-109-Sa,4,SBI,109,Sandramouth Branch,1659368.58,596672.42,723444.68,801607.95,4861105.26,1856687.09,1505909.22
1-SBI-194-Po,1,SBI,194,Port Michael Branch,1720294.31,504658.49,769997.76,730718.87,2438956.1,2433011.84,1505007.47
1-SBI-188-Ea,1,SBI,188,East Ryanmouth Branch,1480452.77,692461.94,706505.33,854571.58,1450055.59,2149743.45,1520188.65
3-SBI-123-Th,3,SBI,123,Thomasport Branch,2148595.3,593455.26,967535.05,1061831.92,5013710.1,3674314.86,1672345.66
1-SBI-196-Za,1,SBI,196,Zamorahaven Branch,1410023.59,981752.14,800099.04,501543.49,3320225.36,2490351.74,1844335.18
5-SBI-186-Ea,5,SBI,186,East Sarabury Branch,1483119.81,428111.98,920890.64,547322.19,2439696.75,1953259.44,1322090.19
5-SBI-146-Br,5,SBI,146,Brandonside Branch,691547.9,319111.87,690869.74,445982.66,1513775.31,1199465.47,308418.12
3-SBI-198-Mc,3,SBI,198,Mcintyreton Branch,2371934.75,628244.56,1090812.41,573887.68,4028069.74,1575195.75,1714171.87
1-SBI-183-La,1,SBI,183,Lancemouth Branch,1517660,691649.21,574924.04,666264.85,1955619.07,1974876.15,1618744.56
1-SBI-185-Po,1,SBI,185,Port Patricktown Branch,734760.33,741749.55,593343.8,782927.24,3382875.42,2347709.5,1515678.05
3-SBI-172-La,3,SBI,172,Lake Traci Branch,193232.28,124137.71,172172.15,111988.1,361739.54,186638.72,88204.11
2-SBI-116-Ne,2,SBI,116,New Destinyview Branch,920454.16,518159.13,326441.13,363188.45,2046163.19,1992948.06,629002.95
4-SBI-155-Al,4,SBI,155,Alejandrofurt Branch,2417084.7,1127680.55,1305078.92,1280397.42,4410211.11,2363461.82,1769306.91
5-SBI-168-Ve,5,SBI,168,Vernonborough Branch,684819.17,428987.61,684340.95,233931.17,2435697.23,1385876.7,1063709.97
2-SBI-154-Mi,2,SBI,154,Mikeside Branch,1343911.56,381835.76,487477.04,678534.84,2782444.8,2115472.48,1160861.83
3-SBI-113-Ne,3,SBI,113,New Amyville Branch,1167480.79,752124.1,787564.88,828574.53,4025199.35,2508670.23,1407375.13
2-SBI-158-Ea,2,SBI,158,East Chadstad Branch,1276058.01,568538.82,650734.29,233181.41,1347754.41,1753117.72,1007341.21
5-SBI-185-Po,5,SBI,185,Port Patricktown Branch,1145691.71,474129.82,874532.97,564096.86,1727187.46,1543361.46,759630.76
1-SBI-136-Me,1,SBI,136,Meyersside Branch,763813.04,335922.46,746095.98,304333.5,1780327.7,1616549.39,1163951.81
2-SBI-164-Fo,2,SBI,164,Fordton Branch,1947556.98,619113.75,694865,1093068.91,2739712.11,2716503.61,1459178.51
4-SBI-137-No,4,SBI,137,North Robertton Branch,1693502.25,503298.86,844115.48,1023423.11,2604867.98,2724277.96,1131986
4-SBI-192-Ca,4,SBI,192,Carlton Branch,1170884.21,278023.79,940066.78,621445.26,3005328.07,1193744.4,1533222.36
3-SBI-174-We,3,SBI,174,West Danielle Branch,1437306.43,429767.75,599475.45,791861.57,1755724.23,1613714.85,1249958.35
3-SBI-160-No,3,SBI,160,North Vanessamouth Branch,857348.8,313427.13,467034.79,362621.68,2471505.75,1614381.65,436888.04
5-SBI-159-Ag,5,SBI,159,Aguilarberg Branch,1787249.61,847822.57,814035.75,572988.69,2339054.41,1694922.88,1389363.88
5-SBI-178-Po,5,SBI,178,Port Kimberlyfurt Branch,2234972.56,884944.51,1282587.86,857875.66,3198402,1642029.25,1473881.21
5-SBI-100-Ea,5,SBI,100,East Curtis Branch,1842829.8,1119001.52,1068281.23,921790.48,2718264,2686407.98,838068.61
5-SBI-138-La,5,SBI,138,Lake Christophertown Branch,979038.98,258504.35,562606.74,512749.45,2791128.97,1774618.1,1182020.15
4-SBI-174-We,4,SBI,174,West Danielle Branch,1295699.62,527994.07,853698.53,431372.67,3302648.88,1676079.68,1505063.01
1-SBI-125-Am,1,SBI,125,Amymouth Branch,1866998.07,696832.06,1400235.38,793503.37,3506550.2,2394992.19,1839677.02
3-SBI-131-Br,3,SBI,131,Browningberg Branch,2869151.39,1065532.02,1843832.43,809197.47,3586707.17,3310570.6,2055134.29
5-SBI-177-Ta,5,SBI,177,Tammyberg Branch,1536088.46,753382.8,1419893.93,988196.22,4034702.24,3909115.99,1704858.42
1-SBI-127-We,1,SBI,127,West Kimberly Branch,1597793.86,461195.08,1164645.45,757123.63,3411528.34,1369483.83,1081360.69
2-SBI-117-Ke,2,SBI,117,Kellymouth Branch,1353983.22,497564.61,739756.85,491729.6,2913750.79,2204829.1,1284255.31
4-SBI-103-La,4,SBI,103,Lake Jamesstad Branch,1392617.61,391326.77,435596.42,550406.92,2191017.73,1969211.31,1016312.33
5-SBI-123-Th,5,SBI,123,Thomasport Branch,2295251.43,657438.42,1142512.19,630845.35,5284078.92,2956924.69,2183500.97
2-SBI-130-Ro,2,SBI,130,Robertshire Branch,1348160.21,557396.35,888531.68,842078.61,3006166.11,3153625.39,1386862.14
2-SBI-152-Br,2,SBI,152,Brittanyland Branch,1308241.3,319641.63,735529.24,747107.21,3060752.01,2023771.11,1270689.81
3-SBI-155-Al,3,SBI,155,Alejandrofurt Branch,985938.15,729092.75,796511.77,275372.77,2250521.22,2015655.28,1384470.42
2-SBI-118-We,2,SBI,118,West Brandontown Branch,1816847.64,773497.89,1771265.74,1005142.26,3296818.63,3977373.17,1537085.52
2-SBI-110-So,2,SBI,110,South Michelle Branch,1291938.12,538741.76,835618.53,700087.07,1803636.88,1707687.61,1741584.51
3-SBI-144-Ea,3,SBI,144,East Jenniferstad Branch,1233177.71,614519.34,556953.15,509606.18,2257456.4,2091260.72,1335094
4-SBI-147-Ea,4,SBI,147,East Jason Branch,1978733.31,883431.18,830114.94,723557.29,4346409.78,2268616.48,1127019.87
3-SBI-108-Ea,3,SBI,108,East Carl Branch,751264.34,596169.4,457212.14,738793.93,1809152.52,1257492.07,938031.33
2-SBI-137-No,2,SBI,137,North Robertton Branch,1209879.91,667134.64,1015831.13,786566.84,2734316.46,2956548.28,1743929.01
3-SBI-101-Ki,3,SBI,101,Kimshire Branch,2196321.52,1051165.09,843730.08,886546.29,4477047.21,2506976.06,1907270.82
3-SBI-182-An,3,SBI,182,Anthonyberg Branch,1212036.72,457776.13,940312.63,474533.32,2479304.64,1334928.9,871617.56
1-SBI-148-No,1,SBI,148,North Melaniestad Branch,1368752.34,497872.48,802999.91,416417.57,1439929.68,2447981.7,1386637.27
1-SBI-172-La,1,SBI,172,Lake Traci Branch,1104394.03,954945.85,1091600.54,817774.09,1968278.74,3233516.98,1224720.92
4-SBI-115-We,4,SBI,115,West Jennifer Branch,1071331.24,268715.43,648978.36,510649.3,2839506.53,2181062.16,1563405.47
5-SBI-134-No,5,SBI,134,North Charles Branch,1385300.38,516465.7,839916.86,554881.64,2256911.52,2206554.57,1520444.91
4-SBI-129-Tr,4,SBI,129,Travisberg Branch,1452705.77,724285.7,1023802.95,918925.25,3144345.59,2677404.39,1312476.29
2-SBI-159-Ag,2,SBI,159,Aguilarberg Branch,1257140.6,421958.65,646280.6,372339.18,1837512,2094753.44,1649756.36
5-SBI-128-No,5,SBI,128,North Nathanieltown Branch,250317.15,111820.18,427932.07,113285.73,77332.39,704240.33,331010.8
2-SBI-184-Po,2,SBI,184,Port Rachel Branch,1796542.01,869026.31,1595767.85,1050864.1,3266879.07,3051223,1936250.79
4-SBI-168-Ve,4,SBI,168,Vernonborough Branch,332087.4,155849.03,386247.12,172186.08,1264377.18,873884.03,822250.92
